country_or_area,year,value,category
Slovakia,2005,42581.0225015084,co2
Slovakia,2004,42576.9588896981,co2
Slovakia,2003,42060.5502497607,co2
Slovakia,2002,41593.5332476528,co2
Slovakia,2001,43468.0933515512,co2
Slovakia,2000,41155.0114506149,co2
Slovakia,1999,43181.3144851094,co2
Slovakia,1998,44016.9870017177,co2
Slovakia,1997,45040.2697406883,co2
Slovakia,1996,44978.9115789435,co2
Slovakia,1995,44679.5449583075,co2
Slovakia,1994,43638.4901175531,co2
Slovakia,1993,46467.5491941913,co2
Slovakia,1992,48979.1257649755,co2
Slovakia,1991,53447.4400150003,co2
Slovakia,1990,61837.5667856109,co2
Slovenia,2014,13489.9800352085,co2
Slovenia,2013,15148.7253832075,co2
Slovenia,2012,15800.18723876,co2
Slovenia,2011,16348.2391107374,co2
Slovenia,2010,16363.4297727931,co2
Slovenia,2009,16328.2103332782,co2
Slovenia,2008,18219.7304323115,co2
Slovenia,2007,17272.3791866788,co2
Slovenia,2006,17129.8019864058,co2
Slovenia,2005,16938.3242617391,co2
Slovenia,2004,16639.1710998347,co2
Slovenia,2003,16289.385897298,co2
Slovenia,2002,16526.3127114803,co2
Slovenia,2001,16384.7561407934,co2
Slovenia,2000,15460.154173141,co2
Slovenia,1999,15353.0714374852,co2
Slovenia,1998,15980.4778466171,co2
Slovenia,1997,16275.5596667516,co2
Slovenia,1996,15945.1761136753,co2
Slovenia,1995,15277.7447752259,co2
Slovenia,1994,14648.7255407292,co2
Slovenia,1993,14303.9936504337,co2
Slovenia,1992,14009.3986307298,co2
Slovenia,1991,14007.2826135476,co2
Slovenia,1990,15088.3050462456,co2
Spain,2014,253466.917957776,co2
Spain,2013,252259.690488153,co2
Spain,2012,279830.308257069,co2
Spain,2011,283918.679194864,co2
Spain,2010,283581.400657324,co2
Spain,2009,296617.991048484,co2
Spain,2008,335994.803720112,co2
Spain,2007,367292.283251434,co2
Spain,2006,360063.336319558,co2
Spain,2005,368745.068407983,co2
Spain,2004,353472.612328343,co2
Spain,2003,336672.422515549,co2
Spain,2002,332200.842752654,co2
Spain,2001,312395.403164009,co2
Spain,2000,311599.723883928,co2
Spain,1999,298531.027913034,co2
Spain,1998,274911.096949235,co2
Spain,1997,266391.92680196,co2
Spain,1996,253708.870128625,co2
Spain,1995,265725.3506663,co2
Spain,1994,252389.348341529,co2
Spain,1993,239938.287255991,co2
Spain,1992,248407.160135641,co2
Spain,1991,239725.183689106,co2
Spain,1990,230154.963134126,co2
Sweden,2014,43404.9031709849,co2
Sweden,2013,44899.1519357186,co2
Sweden,2012,46559.6400230299,co2
Sweden,2011,49133.5869433916,co2
Sweden,2010,53057.7346342268,co2
Sweden,2009,47267.4466673127,co2
Sweden,2008,50831.5768143801,co2
Sweden,2007,52911.7267272877,co2
Sweden,2006,53697.6559330674,co2
Sweden,2005,53859.2057258473,co2
Sweden,2004,56428.8031427144,co2
Sweden,2003,57203.5990740056,co2
Sweden,2002,56631.8961687906,co2
Sweden,2001,55686.7457499206,co2
Sweden,2000,54730.4244140378,co2
Sweden,1999,55861.2192155216,co2
Sweden,1998,58733.4063631372,co2
Sweden,1997,58154.5297192918,co2
Sweden,1996,63238.7859377907,co2
Sweden,1995,59318.672714076,co2
Sweden,1994,59876.998756461,co2
Sweden,1993,57425.9514469075,co2
Sweden,1992,57482.0646582609,co2
Sweden,1991,57755.634675433,co2
Sweden,1990,57546.5432515479,co2
Switzerland,2014,39265.0525915552,co2
Switzerland,2013,43181.6594395143,co2
Switzerland,2012,42241.5536052143,co2
Switzerland,2011,40973.1491672158,co2
Switzerland,2010,45027.0644798623,co2
Switzerland,2009,43509.0865581053,co2
Switzerland,2008,44676.9439665557,co2
Switzerland,2007,43360.3856976932,co2
Switzerland,2006,45351.1719954308,co2
Switzerland,2005,45778.0894571267,co2
Switzerland,2004,45149.667089312,co2
Switzerland,2003,44587.9802671018,co2
Switzerland,2002,43373.9855504706,co2
Switzerland,2001,45002.2787742299,co2
Switzerland,2000,43545.9597055165,co2
Switzerland,1999,44354.5431186679,co2
Switzerland,1998,44522.3714213249,co2
Switzerland,1997,42971.6244552183,co2
Switzerland,1996,44088.3349466694,co2
Switzerland,1995,43368.4571561622,co2
Switzerland,1994,42613.303737038,co2
Switzerland,1993,43556.2764199287,co2
Switzerland,1992,45974.7025405505,co2
Switzerland,1991,46144.809538993,co2
Switzerland,1990,44115.5340859731,co2
Turkey,2014,382213.401686307,co2
Turkey,2013,354961.042273042,co2
Turkey,2012,363126.007248006,co2
Turkey,2011,338094.408177677,co2
Turkey,2010,320356.658972933,co2
Turkey,2009,310580.701035275,co2
Turkey,2008,323536.545145816,co2
Turkey,2007,333166.418749646,co2
Turkey,2006,302195.954579745,co2
Turkey,2005,279130.740814477,co2
Turkey,2004,253172.078433031,co2
Turkey,2003,240902.462872633,co2
Turkey,2002,226365.412047989,co2
Turkey,2001,217469.503285608,co2
Turkey,2000,232549.18950468,co2
Turkey,1999,206388.619824108,co2
Turkey,1998,208365.343988278,co2
Turkey,1997,208480.069613411,co2
Turkey,1996,194751.7794059,co2
Turkey,1995,178812.409473623,co2
Turkey,1994,164623.553279146,co2
Turkey,1993,167443.152055541,co2
Turkey,1992,158571.546483621,co2
Turkey,1991,152335.174224314,co2
Turkey,1990,146750.63697943,co2
Ukraine,2014,247561.22104158,co2
Ukraine,2013,287436.404374375,co2
Ukraine,2012,295706.064347456,co2
Ukraine,2011,301273.502167972,co2
Ukraine,2010,287113.606385185,co2
Ukraine,2009,269598.421828219,co2
Ukraine,2008,317063.843729194,co2
Ukraine,2007,330087.250809744,co2
Ukraine,2006,325586.622022044,co2
Ukraine,2005,307341.483489843,co2
Ukraine,2004,296753.731531998,co2
Ukraine,2003,285720.47993753,co2
Ukraine,2002,281939.349721843,co2
Ukraine,2001,290774.709706588,co2
Ukraine,2000,271429.773920677,co2
Ukraine,1999,284109.569319534,co2
Ukraine,1998,309207.662874893,co2
Ukraine,1997,334208.702214892,co2
Ukraine,1996,344347.189394243,co2
Ukraine,1995,380871.283680675,co2
Ukraine,1994,409721.673978029,co2
Ukraine,1993,498504.838991931,co2
Ukraine,1992,577064.259624575,co2
Ukraine,1991,621305.236399432,co2
Ukraine,1990,693024.76655995,co2
England,2014,434794.556933168,co2
England,2013,475832.050586927,co2
England,2012,484388.090389505,co2
England,2011,464885.748926953,co2
England,2010,507595.711988819,co2
England,2009,489012.500484764,co2
England,2008,539916.163191626,co2
England,2007,553719.939024983,co2
England,2006,562083.094783584,co2
England,2005,563783.537554562,co2
England,2004,566598.164015122,co2
England,2003,565475.5203474,co2
England,2002,554227.635799311,co2
England,2001,570697.030328595,co2
England,2000,561280.866183966,co2
England,1999,553827.549146135,co2
England,1998,561253.722845185,co2
England,1997,557608.779401985,co2
England,1996,582752.784369152,co2
England,1995,561202.9539948,co2
England,1994,569458.364876459,co2
England,1993,574764.752712009,co2
England,1992,589306.018141796,co2
England,1991,604652.896877579,co2
England,1990,596398.473207427,co2
USA,2014,5556006.57780565,co2
USA,2013,5502550.71398641,co2
USA,2012,5349220.94664921,co2
USA,2011,5559507.66443653,co2
USA,2010,5688756.00501015,co2
USA,2009,5488320.28042503,co2
USA,2008,5923201.37582301,co2
USA,2007,6121653.86307212,co2
USA,2006,6042393.61487176,co2
USA,2005,6122746.6118598,co2
USA,2004,6096978.36306809,co2
USA,2003,5982289.16712555,co2
USA,2002,5935738.78360961,co2
USA,2001,5894462.94151346,co2
USA,2000,5992438.03977823,co2
USA,1999,5818972.3854139,co2
USA,1998,5744672.1958021,co2
USA,1997,5704996.86860223,co2
USA,1996,5630113.71546884,co2
USA,1995,5441599.22972902,co2
USA,1994,5377492.21747199,co2
USA,1993,5284758.62020545,co2
USA,1992,5170274.35048577,co2
USA,1991,5064879.75034285,co2
USA,1990,5115095.04749812,co2
Australia,2014,522397.090711347,ghg
Australia,2013,526882.667266593,ghg
Australia,2012,537377.571452805,ghg
Australia,2011,534089.798684709,ghg
Australia,2010,533917.43629539,ghg
Australia,2009,537889.892623617,ghg
Australia,2008,533693.508207377,ghg
Australia,2007,529842.870342484,ghg
Australia,2006,522517.191663285,ghg
Australia,2005,518850.759462375,ghg
Australia,2004,511710.242020824,ghg
Australia,2003,495154.085966803,ghg
Australia,2002,494740.100776734,ghg
Australia,2001,491441.695937142,ghg
Australia,2000,483445.826664823,ghg
Australia,1999,472245.9907776,ghg
Australia,1998,466382.112471814,ghg
Australia,1997,451721.717814666,ghg
Australia,1996,439803.962228252,ghg
Australia,1995,433478.650825855,ghg
Australia,1994,424092.95937256,ghg
Australia,1993,423764.932564252,ghg
Australia,1992,423080.108191254,ghg
Australia,1991,418674.057493862,ghg
Australia,1990,418623.049562649,ghg
Austria,2014,76332.6185859917,ghg
Austria,2013,80042.5418408096,ghg
Austria,2012,79897.1151021792,ghg
Austria,2011,82626.6380188969,ghg
Austria,2010,84946.0197097698,ghg
Austria,2009,80190.6514378182,ghg
Austria,2008,87101.134677129,ghg
Austria,2007,87241.1545305627,ghg
Austria,2006,89981.0212829735,ghg
Austria,2005,92810.4871969534,ghg
Austria,2004,91835.8942410282,ghg
Austria,2003,92018.4811411606,ghg
Austria,2002,86129.5464386255,ghg
Austria,2001,84380.8068854374,ghg
Austria,2000,80429.3433929845,ghg
Austria,1999,80106.7171759132,ghg
Austria,1998,81770.8395563128,ghg
Austria,1997,82474.3920310851,ghg
Austria,1996,83008.8063000899,ghg
Austria,1995,79813.0345359956,ghg
Austria,1994,76503.4852878471,ghg
Austria,1993,75988.2270431512,ghg
Austria,1992,75930.9957651566,ghg
Austria,1991,82636.9034660686,ghg
Austria,1990,78844.6272595357,ghg
Belarus,2014,91895.646557818,ghg
Belarus,2013,93037.24544666,ghg
Belarus,2012,90925.114581937,ghg
Belarus,2011,91671.727009572,ghg
Belarus,2010,91183.549358156,ghg
Belarus,2009,89223.65625899,ghg
Belarus,2008,92364.348971776,ghg
Belarus,2007,88920.641948088,ghg
Belarus,2006,89449.655446278,ghg
Belarus,2005,85596.098699522,ghg
Belarus,2004,83688.299567336,ghg
Belarus,2003,79158.718822027,ghg
Belarus,2002,76683.86788515,ghg
Belarus,2001,77921.8275915,ghg
Belarus,2000,77959.724959323,ghg
Belarus,1999,79497.84205671,ghg
Belarus,1998,82668.831561971,ghg
Belarus,1997,86282.505937182,ghg
Belarus,1996,82375.194219344,ghg
Belarus,1995,80369.782345399,ghg
Belarus,1994,88206.3567402,ghg
Belarus,1993,103951.525256019,ghg
Belarus,1992,116588.686464578,ghg
Belarus,1991,125601.052927806,ghg
Belarus,1990,133457.162012087,ghg
Belgium,2014,113866.619000541,ghg
Belgium,2013,119375.301515447,ghg
Belgium,2012,118761.338189887,ghg
Belgium,2011,122833.395512317,ghg
Belgium,2010,133258.405661738,ghg
Belgium,2009,125811.802030467,ghg
Belgium,2008,138749.626056865,ghg
Belgium,2007,136451.339269181,ghg
Belgium,2006,141046.707506786,ghg
Belgium,2005,144803.082030313,ghg
Belgium,2004,148971.404765463,ghg
Belgium,2003,147579.069694206,ghg
Belgium,2002,147240.36528013,ghg
Belgium,2001,147626.133486262,ghg
Belgium,2000,149213.017245465,ghg
Belgium,1999,148062.443619472,ghg
Belgium,1998,154340.392867866,ghg
Belgium,1997,149163.455913832,ghg
Belgium,1996,157656.68711628,ghg
Belgium,1995,154020.293703539,ghg
Belgium,1994,151882.372526596,ghg
Belgium,1993,147393.394631085,ghg
Belgium,1992,148384.726816956,ghg
Belgium,1991,148825.699408439,ghg
Belgium,1990,146021.236760582,ghg
Bulgaria,2014,57807.5929696422,ghg
Bulgaria,2013,55597.025746429,ghg
Bulgaria,2012,60723.4910151811,ghg
Bulgaria,2011,65857.6040846686,ghg
Bulgaria,2010,60519.1962784763,ghg
Bulgaria,2009,57835.9727354584,ghg
Bulgaria,2008,66725.3093572301,ghg
Bulgaria,2007,67942.4186287919,ghg
Bulgaria,2006,64118.3955574349,ghg
Bulgaria,2005,63458.9027666762,ghg
Bulgaria,2004,63230.7295111967,ghg
Bulgaria,2003,64021.3665065844,ghg
Bulgaria,2002,59282.0058646666,ghg
Bulgaria,2001,62221.3358318171,ghg
Bulgaria,2000,59155.0562483881,ghg
Bulgaria,1999,60090.1077393019,ghg
Bulgaria,1998,66848.6646412359,ghg
Bulgaria,1997,70904.4217910549,ghg
Bulgaria,1996,74381.0874490975,ghg
Bulgaria,1995,74262.0800943505,ghg
Bulgaria,1994,72765.6151022367,ghg
Bulgaria,1993,76195.2991290819,ghg
Bulgaria,1992,77199.3461784947,ghg
Bulgaria,1991,81926.0193674077,ghg
Bulgaria,1990,103450.784150903,ghg
Canada,2014,732418.883208087,ghg
Canada,2013,731424.089563495,ghg
Canada,2012,718346.886921575,ghg
Canada,2011,709764.469822868,ghg
Canada,2010,706402.873508569,ghg
Canada,2009,696312.196588983,ghg
Canada,2008,739036.728085859,ghg
Canada,2007,758431.179853764,ghg
Canada,2006,738096.488069233,ghg
Canada,2005,747457.793974867,ghg
Canada,2004,756240.206617662,ghg
Canada,2003,754970.648842836,ghg
Canada,2002,736272.786375682,ghg
Canada,2001,733454.185192851,ghg
Canada,2000,744240.711985409,ghg
Canada,1999,721673.246637006,ghg
Canada,1998,707998.08348331,ghg
Canada,1997,700407.404391771,ghg
Canada,1996,684666.716478192,ghg
Canada,1995,665304.278405886,ghg
Canada,1994,646008.211066791,ghg
Canada,1993,624641.473381568,ghg
Canada,1992,622763.761065663,ghg
Canada,1991,605548.115938,ghg
Canada,1990,612866.051520472,ghg
Croatia,2014,22898.8781594815,ghg
Croatia,2013,23770.5527686019,ghg
Croatia,2012,24734.6498197466,ghg
Croatia,2011,26773.8263390969,ghg
Croatia,2010,27280.229834957,ghg
Croatia,2009,27909.1256955995,ghg
Croatia,2008,29825.9471994577,ghg
Croatia,2007,30972.9120898759,ghg
Croatia,2006,29555.682228908,ghg
Croatia,2005,29285.7515786302,ghg
Croatia,2004,28875.9847673693,ghg
Croatia,2003,28782.8213260193,ghg
Croatia,2002,27420.0965723045,ghg
Croatia,2001,26394.0456777833,ghg
Croatia,2000,25172.9628559273,ghg
Croatia,1999,25519.0833654255,ghg
Croatia,1998,24459.7108462523,ghg
Croatia,1997,24126.2737653358,ghg
Croatia,1996,22882.9631499268,ghg
Croatia,1995,22296.1672493651,ghg
Croatia,1994,21712.7639767596,ghg
Croatia,1993,22658.2944835065,ghg
Croatia,1992,22538.033900319,ghg
Croatia,1991,24408.6837858286,ghg
Croatia,1990,31204.6312635073,ghg
Cyprus,2014,8453.76741329697,ghg
Cyprus,2013,8020.09846997047,ghg
Cyprus,2012,8769.36602589842,ghg
Cyprus,2011,9296.16313035284,ghg
Cyprus,2010,9571.65722046227,ghg
Cyprus,2009,9872.18368832317,ghg
Cyprus,2008,10093.2699679916,ghg
Cyprus,2007,9913.23461665865,ghg
Cyprus,2006,9567.54719307495,ghg
Cyprus,2005,9307.98055927861,ghg
Cyprus,2004,9144.37142221279,ghg
Cyprus,2003,8914.58309273857,ghg
Cyprus,2002,8519.08140283278,ghg
Cyprus,2001,8282.54807082145,ghg
Cyprus,2000,8326.88573407511,ghg
Cyprus,1999,8059.08339104404,ghg
Cyprus,1998,7799.55925734513,ghg
Cyprus,1997,7473.09509160237,ghg
Cyprus,1996,7343.53788019567,ghg
Cyprus,1995,7046.93261063203,ghg
Cyprus,1994,7103.13267836446,ghg
Cyprus,1993,6858.74068732256,ghg
Cyprus,1992,6559.3306354766,ghg
Cyprus,1991,6121.529001151,ghg
Cyprus,1990,5624.6499220004,ghg
Czech Republic,2014,124245.643140154,ghg
Czech Republic,2013,128972.774339361,ghg
Czech Republic,2012,132865.249766024,ghg
Czech Republic,2011,137003.693376435,ghg
Czech Republic,2010,138226.417774929,ghg
Czech Republic,2009,136167.939350653,ghg
Czech Republic,2008,144582.12594207,ghg
Czech Republic,2007,149205.282424531,ghg
Czech Republic,2006,148334.150388754,ghg
Czech Republic,2005,146556.433500574,ghg
Czech Republic,2004,148765.437576363,ghg
Czech Republic,2003,147957.675604932,ghg
Czech Republic,2002,144598.346007204,ghg
Czech Republic,2001,148191.637493571,ghg
Czech Republic,2000,148624.740536033,ghg
Czech Republic,1999,139052.757030255,ghg
Czech Republic,1998,148054.793462295,ghg
Czech Republic,1997,153873.808646794,ghg
Czech Republic,1996,157802.916687697,ghg
Czech Republic,1995,155629.711894291,ghg
Czech Republic,1994,155204.904912792,ghg
Czech Republic,1993,162967.290784898,ghg
Czech Republic,1992,170790.902492644,ghg
Czech Republic,1991,177638.103219304,ghg
Czech Republic,1990,196508.927567957,ghg
Denmark,2014,50785.2927329648,ghg
Denmark,2013,54984.3384703086,ghg
Denmark,2012,52933.9717839898,ghg
Denmark,2011,57740.2467497557,ghg
Denmark,2010,62944.0054047267,ghg
Denmark,2009,62496.280636868,ghg
Denmark,2008,65335.9858890349,ghg
Denmark,2007,69004.0426852289,ghg
Denmark,2006,73622.6556549575,ghg
Denmark,2005,65858.2752701226,ghg
Denmark,2004,70306.8469605871,ghg
Denmark,2003,76415.1958800115,ghg
Denmark,2002,71446.8213643743,ghg
Denmark,2001,71905.3040469615,ghg
Denmark,2000,70130.8897006542,ghg
Denmark,1999,74579.4630263236,ghg
Denmark,1998,77025.3449032885,ghg
Denmark,1997,81211.7545626972,ghg
Denmark,1996,90826.2998976041,ghg
Denmark,1995,77841.8197832971,ghg
Denmark,1994,80897.0768727475,ghg
Denmark,1993,76926.0764441754,ghg
Denmark,1992,75024.6940321236,ghg
Denmark,1991,80895.753441567,ghg
Denmark,1990,70245.5311531394,ghg
Estonia,2014,21059.2401362604,ghg
Estonia,2013,21676.70632569,ghg
Estonia,2012,19423.3253615838,ghg
Estonia,2011,20485.0360389207,ghg
Estonia,2010,19911.6818808835,ghg
Estonia,2009,16181.965393366,ghg
Estonia,2008,19374.623993778,ghg
Estonia,2007,20816.9352876355,ghg
Estonia,2006,17686.4656016219,ghg
Estonia,2005,18297.6746871499,ghg
Estonia,2004,19055.487479688,ghg
Estonia,2003,18782.3647025788,ghg
Estonia,2002,16930.0907302884,ghg
Estonia,2001,17473.0230485506,ghg
Estonia,2000,17061.8525770349,ghg
Estonia,1999,17358.5004723794,ghg
Estonia,1998,18705.8234879671,ghg
Estonia,1997,20262.1584010382,ghg
Estonia,1996,20631.7526567215,ghg
Estonia,1995,19934.7905834531,ghg
Estonia,1994,21713.1632575004,ghg
Estonia,1993,21001.9712440401,ghg
Estonia,1992,26876.4806469349,ghg
Estonia,1991,36794.5625866692,ghg
Estonia,1990,39965.168718297,ghg
Finland,2014,59028.9870736425,ghg
Finland,2013,63196.6016281563,ghg
Finland,2012,62320.6350025736,ghg
Finland,2011,67947.0752353953,ghg
Finland,2010,75835.0204247157,ghg
Finland,2009,67575.2972016161,ghg
Finland,2008,71219.4402188768,ghg
Finland,2007,79096.3253832404,ghg
Finland,2006,80616.21920221,ghg
Finland,2005,69426.5733995718,ghg
Finland,2004,81300.6190152811,ghg
Finland,2003,85082.5791584517,ghg
Finland,2002,77600.2046934694,ghg
Finland,2001,75171.3885800538,ghg
Finland,2000,69855.0106453243,ghg
Finland,1999,71755.398003318,ghg
Finland,1998,72378.9825031932,ghg
Finland,1997,76038.3268859278,ghg
Finland,1996,77446.1272704028,ghg
Finland,1995,71644.301372275,ghg
Finland,1994,75186.2205452823,ghg
Finland,1993,69675.9495168867,ghg
Finland,1992,67421.2277150837,ghg
Finland,1991,68823.8503769894,ghg
Finland,1990,71076.9955343198,ghg
France,2014,464417.795172965,ghg
France,2013,491159.265947329,ghg
France,2012,492924.885159499,ghg
France,2011,491554.288494215,ghg
France,2010,518939.633305681,ghg
France,2009,510304.292070832,ghg
France,2008,530720.36062146,ghg
France,2007,537505.380929578,ghg
France,2006,546295.993852051,ghg
France,2005,557991.587007233,ghg
France,2004,554620.230495207,ghg
France,2003,557264.297081536,ghg
France,2002,550666.932497969,ghg
France,2001,556514.386780197,ghg
France,2000,556461.296488078,ghg
France,1999,560359.383324335,ghg
France,1998,573371.786507785,ghg
France,1997,557135.203172134,ghg
France,1996,563711.59170328,ghg
France,1995,548820.131999806,ghg
France,1994,540655.787889382,ghg
France,1993,541583.884470147,ghg
France,1992,564121.504674393,ghg
France,1991,575242.637317451,ghg
France,1990,549064.800795286,ghg
Germany,2014,901763.938802623,ghg
Germany,2013,945150.947996296,ghg
Germany,2012,926338.361640261,ghg
Germany,2011,921829.743532604,ghg
Germany,2010,941038.691230732,ghg
Germany,2009,906423.028725622,ghg
Germany,2008,973942.17132529,ghg
Germany,2007,971998.326214991,ghg
Germany,2006,999043.900402691,ghg
Germany,2005,991848.687081523,ghg
Germany,2004,1017294.02960564,ghg
Germany,2003,1033727.65586751,ghg
Germany,2002,1036942.43863737,ghg
Germany,2001,1058070.10262725,ghg
Germany,2000,1043294.43431627,ghg
Germany,1999,1045419.70899266,ghg
Germany,1998,1078643.50204424,ghg
Germany,1997,1104243.75369149,ghg
